index,researcher_id,title,institution_id,city_id,year,qualis,jcr,magazine_name,tax_id
0,b74604b3-f2eb-48d2-8c08-faa26ddafb9a,Painel Solar Ou Teto Verde? O Que Considerar Quando For Preciso Escolher,,042f6e4f-db9d-42af-aa53-e92e6deb018d,2021,C,,"Research, Society And Development",18
1,81526827-c165-492d-9bcd-cf18c5fcab04,Eficiência Do Painel Solar Do Tipo Plano,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,abedd890-b309-4148-a042-4fadda7a28f0,2008,SQ,,Boletim Técnico Da Faculdade De Tecnologia De São Paulo,18
0,b74604b3-f2eb-48d2-8c08-faa26ddafb9a,Painel Solar Ou Teto Verde? O Que Considerar Quando For Preciso Escolher,,042f6e4f-db9d-42af-aa53-e92e6deb018d,2021,C,,"Research, Society And Development",18
1,81526827-c165-492d-9bcd-cf18c5fcab04,Eficiência Do Painel Solar Do Tipo Plano,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,abedd890-b309-4148-a042-4fadda7a28f0,2008,SQ,,Boletim Técnico Da Faculdade De Tecnologia De São Paulo,18
0,b74604b3-f2eb-48d2-8c08-faa26ddafb9a,Painel Solar Ou Teto Verde? O Que Considerar Quando For Preciso Escolher,,042f6e4f-db9d-42af-aa53-e92e6deb018d,2021,C,,"Research, Society And Development",18
1,81526827-c165-492d-9bcd-cf18c5fcab04,Eficiência Do Painel Solar Do Tipo Plano,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,abedd890-b309-4148-a042-4fadda7a28f0,2008,SQ,,Boletim Técnico Da Faculdade De Tecnologia De São Paulo,18
0,b74604b3-f2eb-48d2-8c08-faa26ddafb9a,Painel Solar Ou Teto Verde? O Que Considerar Quando For Preciso Escolher,,042f6e4f-db9d-42af-aa53-e92e6deb018d,2021,C,,"Research, Society And Development",18
1,81526827-c165-492d-9bcd-cf18c5fcab04,Eficiência Do Painel Solar Do Tipo Plano,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,abedd890-b309-4148-a042-4fadda7a28f0,2008,SQ,,Boletim Técnico Da Faculdade De Tecnologia De São Paulo,18
0,05d2d6ea-aea6-454d-87ac-694cef30fda3,Estudo Teórico Aplicado Da Eletrólise Para Geração De Hidrogênio,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,7aa7b30f-d0e6-4f33-a762-313a04321cb6,2023,B2,,Foco (faculdade Novo Milênio),25
1,9aa17e07-5c19-448b-a865-ca8ce0223c88,Estudo Teórico Aplicado Da Eletrólise Para Geração De Hidrogênio,68125729-c357-4830-ba4d-ec3ca757c323,087a5db7-61f7-4977-941d-352479d3d10e,2023,B2,,Foco (faculdade Novo Milênio),25
2,a10e04f2-433f-4f45-9129-f902732422fe,Estudo Teórico Aplicado Da Eletrólise Para Geração De Hidrogênio,ad22dfc1-d8ca-46b8-a780-4281a4bcca8c,087a5db7-61f7-4977-941d-352479d3d10e,2023,B2,,Foco (faculdade Novo Milênio),25
3,de724689-5182-4ba8-9a84-05456b607e92,Estudo Teórico Aplicado Da Eletrólise Para Geração De Hidrogênio,9d04ceda-0b8d-47bb-a6a0-42ca10d2f5ce,087a5db7-61f7-4977-941d-352479d3d10e,2023,B2,,Foco (faculdade Novo Milênio),25
0,2dc36dff-a809-4814-aaf8-9caab572a0ce,Componentes Do Balanço De Energia Da Soja Estimada Por Meio De Imagens Via Satélite.,68125729-c357-4830-ba4d-ec3ca757c323,292e29a4-b95a-4116-a404-123d2b4a319c,2014,B4,,Agro@mbiente On-Line,26
0,f7a7a262-1065-4fe6-85bb-f3b05bc9bd66,Comportamento Das Culturas De Milho E Soja Em Rotação - Estudo Economico,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,6e09c562-447b-45d4-af5a-07596f640740,1991,B4,,Ciência Agronômica (jaboticabal),26
0,2dc36dff-a809-4814-aaf8-9caab572a0ce,Componentes Do Balanço De Energia Da Soja Estimada Por Meio De Imagens Via Satélite.,68125729-c357-4830-ba4d-ec3ca757c323,292e29a4-b95a-4116-a404-123d2b4a319c,2014,B4,,Agro@mbiente On-Line,26
0,2dc36dff-a809-4814-aaf8-9caab572a0ce,Componentes Do Balanço De Energia Da Soja Estimada Por Meio De Imagens Via Satélite.,68125729-c357-4830-ba4d-ec3ca757c323,292e29a4-b95a-4116-a404-123d2b4a319c,2014,B4,,Agro@mbiente On-Line,26
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,8e1b497d-2a71-43e1-9066-a5c08612e88f,Ganho Em Peso E Características Da Carcaça De Ovinos Confinados Alimentados Com Bagaço De Cana Hidrolisado Com Óxido De Cálcio,08aa6e17-f9ae-4979-a399-5b32a506a15e,1518af25-6204-40a5-a76a-94e23463a3a6,2009,B1,,Ciência Animal Brasileira (ufg),28
0,79a30bab-4a36-44c6-a10a-23e2d46f7c00,Drying System Via Solar Energy And Heat Accumulator For Almond's Cocoa,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,aa563587-2490-4092-9c12-1294949253fc,2023,A4,,Contribuciones A Las Ciencias Sociales,1
1,81526827-c165-492d-9bcd-cf18c5fcab04,Drying System Via Solar Energy And Heat Accumulator For Almond's Cocoa,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,abedd890-b309-4148-a042-4fadda7a28f0,2023,A4,,Contribuciones A Las Ciencias Sociales,1
0,b04e483f-e550-4730-b5bb-16480c4d6f38,Mapping Of Solar Potential For Electric Micro-Generation: The Case Of The City Of Ilhéus,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,087a5db7-61f7-4977-941d-352479d3d10e,2019,A1,,Sociedade & Natureza (ufu. Impresso),1
0,79a30bab-4a36-44c6-a10a-23e2d46f7c00,Drying System Via Solar Energy And Heat Accumulator For Almond's Cocoa,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,aa563587-2490-4092-9c12-1294949253fc,2023,A4,,Contribuciones A Las Ciencias Sociales,1
1,81526827-c165-492d-9bcd-cf18c5fcab04,Drying System Via Solar Energy And Heat Accumulator For Almond's Cocoa,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,abedd890-b309-4148-a042-4fadda7a28f0,2023,A4,,Contribuciones A Las Ciencias Sociales,1
0,79a30bab-4a36-44c6-a10a-23e2d46f7c00,Drying System Via Solar Energy And Heat Accumulator For Almond's Cocoa,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,aa563587-2490-4092-9c12-1294949253fc,2023,A4,,Contribuciones A Las Ciencias Sociales,1
1,81526827-c165-492d-9bcd-cf18c5fcab04,Drying System Via Solar Energy And Heat Accumulator For Almond's Cocoa,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,abedd890-b309-4148-a042-4fadda7a28f0,2023,A4,,Contribuciones A Las Ciencias Sociales,1
0,57c6710a-6a9d-4853-8b7c-0777dd760914,Supply Chain Management Of Biomass For Energy Generation: A Critical Analysis Of Main Trends,,087a5db7-61f7-4977-941d-352479d3d10e,2019,B3,,Journal Of Agricultural Science,2
0,57c6710a-6a9d-4853-8b7c-0777dd760914,Supply Chain Management Of Biomass For Energy Generation: A Critical Analysis Of Main Trends,,087a5db7-61f7-4977-941d-352479d3d10e,2019,B3,,Journal Of Agricultural Science,2
0,57c6710a-6a9d-4853-8b7c-0777dd760914,Supply Chain Management Of Biomass For Energy Generation: A Critical Analysis Of Main Trends,,087a5db7-61f7-4977-941d-352479d3d10e,2019,B3,,Journal Of Agricultural Science,2
0,57c6710a-6a9d-4853-8b7c-0777dd760914,Supply Chain Management Of Biomass For Energy Generation: A Critical Analysis Of Main Trends,,087a5db7-61f7-4977-941d-352479d3d10e,2019,B3,,Journal Of Agricultural Science,2
0,15594403-f632-4552-9903-f7a7a2f94d30,Solid-State Fermentation As A Green Technology For Biomass Valorization: Optimization Techniques For Bioprocess-An Overview,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,6c700408-fa7b-4ef7-a3fe-0a94484277d1,2023,A2,3.6,Bioenergy Research,2
1,dd3bba10-3f1c-4e92-a615-efe08e08f02a,Solid-State Fermentation As A Green Technology For Biomass Valorization: Optimization Techniques For Bioprocess¿an Overview,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,62b9165d-21f8-4175-9b0a-abca4dbf675f,2023,A2,3.6,Bioenergy Research,2
2,b35c0764-2d77-4d9e-8aed-c5e2aba30ce7,Improvement Of Biomass And Essential Oil Production Of Lippia Alba (mill) N.e. Brown With Green Manures In Succession,7d367bc2-5c74-4648-a637-7f5c3f4fac81,cdf0c136-c224-401e-8069-8d732e835aed,2018,A1,5.9,Industrial Crops And Products,2
3,a85a5562-2f01-4211-84ab-ef1ccc8b4b39,Development And Sensorial Analysis Of Food Products Using Green Banana Biomass,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,4bc25510-6376-4d8a-b59e-929619ecde55,2016,SQ,1.3,Journal Of Culinary Science & Technology,2
0,b07e4d7f-834c-4963-8e10-2dc09927c565,Characterization And Thermal Decomposition Study Of Mango Residue Biomass (mangifera Indica L.),68125729-c357-4830-ba4d-ec3ca757c323,f23c273c-8907-4ca6-9b31-a707b103fd92,2019,A3,4.4,Journal Of Thermal Analysis And Calorimetry,2
1,b07e4d7f-834c-4963-8e10-2dc09927c565,Production And In Situ Transformation Of Hematite Into Magnetite From The Thermal Decomposition Of Iron Nitrate Or Goethite Mixed With Biomass,68125729-c357-4830-ba4d-ec3ca757c323,f23c273c-8907-4ca6-9b31-a707b103fd92,2019,A3,4.4,Journal Of Thermal Analysis And Calorimetry,2
0,39dbd315-84e9-44c9-b320-0442ad952f57,Improving The Energy Balance Of Microalgae Biodiesel: Synergy With An Autonomous Sugarcane Ethanol Distillery,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,b36597ca-0fdd-483f-b8de-1df2151d68f7,2016,A1,9.0,Energy (oxford),4
1,5401a388-3803-4c09-b12d-3eaf2f7e5062,Improving The Energy Balance Of Microalgae Biodiesel: Synergy With An Autonomous Sugarcane Ethanol Distillery,08aa6e17-f9ae-4979-a399-5b32a506a15e,c799fb47-c957-41c8-8164-d5e5befc2457,2016,A1,9.0,Energy (oxford),4
2,83495386-9985-42ce-a4b6-32692f3c6eea,Improving The Energy Balance Of Microalgae Biodiesel: Synergy With An Autonomous Sugarcane Ethanol Distillery,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,087a5db7-61f7-4977-941d-352479d3d10e,2016,A1,9.0,Energy,4
0,39dbd315-84e9-44c9-b320-0442ad952f57,Generation Of Biogas Using Crude Glycerin From Biodiesel Production As A Supplement To Cattle Slurry,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,b36597ca-0fdd-483f-b8de-1df2151d68f7,2010,A1,6.0,Biomass & Bioenergy,4
0,39dbd315-84e9-44c9-b320-0442ad952f57,Improving The Energy Balance Of Microalgae Biodiesel: Synergy With An Autonomous Sugarcane Ethanol Distillery,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,b36597ca-0fdd-483f-b8de-1df2151d68f7,2016,A1,9.0,Energy (oxford),4
1,5401a388-3803-4c09-b12d-3eaf2f7e5062,Improving The Energy Balance Of Microalgae Biodiesel: Synergy With An Autonomous Sugarcane Ethanol Distillery,08aa6e17-f9ae-4979-a399-5b32a506a15e,c799fb47-c957-41c8-8164-d5e5befc2457,2016,A1,9.0,Energy (oxford),4
2,83495386-9985-42ce-a4b6-32692f3c6eea,Improving The Energy Balance Of Microalgae Biodiesel: Synergy With An Autonomous Sugarcane Ethanol Distillery,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,087a5db7-61f7-4977-941d-352479d3d10e,2016,A1,9.0,Energy,4
0,39dbd315-84e9-44c9-b320-0442ad952f57,Improving The Energy Balance Of Microalgae Biodiesel: Synergy With An Autonomous Sugarcane Ethanol Distillery,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,b36597ca-0fdd-483f-b8de-1df2151d68f7,2016,A1,9.0,Energy (oxford),4
1,5401a388-3803-4c09-b12d-3eaf2f7e5062,Improving The Energy Balance Of Microalgae Biodiesel: Synergy With An Autonomous Sugarcane Ethanol Distillery,08aa6e17-f9ae-4979-a399-5b32a506a15e,c799fb47-c957-41c8-8164-d5e5befc2457,2016,A1,9.0,Energy (oxford),4
2,83495386-9985-42ce-a4b6-32692f3c6eea,Improving The Energy Balance Of Microalgae Biodiesel: Synergy With An Autonomous Sugarcane Ethanol Distillery,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,087a5db7-61f7-4977-941d-352479d3d10e,2016,A1,9.0,Energy,4
0,57c6710a-6a9d-4853-8b7c-0777dd760914,Biodiesel And The -Social Fuel Seal- In Brazil: Fuel Of Social Inclusion?,,087a5db7-61f7-4977-941d-352479d3d10e,2014,B3,,Journal Of Agricultural Science,4
1,83495386-9985-42ce-a4b6-32692f3c6eea,Determination Of Biodiesel Content When Blended With Mineral Diesel Fuel Using Infrared Spectroscopy And Multivariate Calibration,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,087a5db7-61f7-4977-941d-352479d3d10e,2006,A2,,Microchemical Journal (print),4
0,7898f100-5266-4898-bc7c-f6753f132c84,Methodology For Assessing The Risk Of Unintentional Islanding Of Distributed Wind Generators Using Passive Schemes,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,4bc25510-6376-4d8a-b59e-929619ecde55,2020,A4,1.5,"Journal Of Control, Automation And Electrical Systems",6
0,bf6c1e4b-6c12-4823-8cf3-62b8a81d1f87,Advances In The Conceptual Design Of A Gas-Cooled Accelerator Driven System (ads) Transmutation Device For A Sustainable Nuclear Energy Development,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,4503e572-1dfe-46aa-b108-d2539657d3cf,2013,A2,2.7,Progress In Nuclear Energy (new Series),7
0,bf6c1e4b-6c12-4823-8cf3-62b8a81d1f87,Advances In The Conceptual Design Of A Gas-Cooled Accelerator Driven System (ads) Transmutation Device For A Sustainable Nuclear Energy Development,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,4503e572-1dfe-46aa-b108-d2539657d3cf,2013,A2,2.7,Progress In Nuclear Energy (new Series),7
0,bf6c1e4b-6c12-4823-8cf3-62b8a81d1f87,Advances In The Conceptual Design Of A Gas-Cooled Accelerator Driven System (ads) Transmutation Device For A Sustainable Nuclear Energy Development,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,4503e572-1dfe-46aa-b108-d2539657d3cf,2013,A2,2.7,Progress In Nuclear Energy (new Series),7
0,bf6c1e4b-6c12-4823-8cf3-62b8a81d1f87,Thermal Analysis Of Ceramic Nuclear Fuels For The Hplwr,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,4503e572-1dfe-46aa-b108-d2539657d3cf,2019,A2,1.9,Annals Of Nuclear Energy,7
0,dd3bba10-3f1c-4e92-a615-efe08e08f02a,Valorization Of Bombax Ceiba Waste (a Novel Substrate) Into Bioethanol Production Through Shf And Ssf: Sustainable Development On Green Fuel Production,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,62b9165d-21f8-4175-9b0a-abca4dbf675f,2022,A3,3.7,Fermentation-Basel,14
0,dd3bba10-3f1c-4e92-a615-efe08e08f02a,Valorization Of Bombax Ceiba Waste (a Novel Substrate) Into Bioethanol Production Through Shf And Ssf: Sustainable Development On Green Fuel Production,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,62b9165d-21f8-4175-9b0a-abca4dbf675f,2022,A3,3.7,Fermentation-Basel,14
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,d5ca6325-afcf-4672-8bff-468d1b9d4e3f,Synthesis And Characterisation Of Polyaniline (pani) Membranes For Fuel Cell,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,44f26c0c-e70f-425b-84ee-50db8b552c89,2016,B2,,Advanced Materials Letters,16
1,55bee6ba-b062-4ab2-9a29-18d8e4238413,Evaluation Of A Single-Stage Current Source Inverter With High-Voltage Gain Supplied By A Polymer Electrolyte Membrane Fuel Cell,eb7d0a9b-a30b-411f-a84f-7d716b21aa00,0738e5e1-a285-46d5-b85c-d5580ad41537,2012,A2,2.0,Iet Power Electronics (online),16
0,15594403-f632-4552-9903-f7a7a2f94d30,Solid-State Fermentation As A Green Technology For Biomass Valorization: Optimization Techniques For Bioprocess-An Overview,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,6c700408-fa7b-4ef7-a3fe-0a94484277d1,2023,A2,3.6,Bioenergy Research,22
1,dd3bba10-3f1c-4e92-a615-efe08e08f02a,Solid-State Fermentation As A Green Technology For Biomass Valorization: Optimization Techniques For Bioprocess¿an Overview,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,62b9165d-21f8-4175-9b0a-abca4dbf675f,2023,A2,3.6,Bioenergy Research,22
0,dd3bba10-3f1c-4e92-a615-efe08e08f02a,"Application Of Chemometric Tools In The Development Of Food Bars Based On Cocoa Shell, Soy Flour And Green Banana Flour",2a643ff4-5a18-4d87-8c3d-6c3f7091e001,62b9165d-21f8-4175-9b0a-abca4dbf675f,2021,A2,3.3,International Journal Of Food Science And Technology,26
0,6df59fad-55d9-423b-b75f-d8e3ceaeb6bd,Production Of &#946;-Glucosidase By Rhodotorula Oryzicola And Use Of Enzyme For Hydrolysis Of Sugarcane Bagasse Delignified,7d367bc2-5c74-4648-a637-7f5c3f4fac81,40cadefc-abdc-4a47-9f1b-333d13c39a88,2023,A3,3.1,Journal Of Food Science And Technology-Mysore,28
1,6df59fad-55d9-423b-b75f-d8e3ceaeb6bd,&#946;-Glucosidase Produced By : Characterization And Application In The Hydrolysis Of Sugarcane Bagasse,7d367bc2-5c74-4648-a637-7f5c3f4fac81,40cadefc-abdc-4a47-9f1b-333d13c39a88,2021,A4,2.8,Biotechnology And Applied Biochemistry,28
2,29eab77b-5e55-418b-98f5-0a4b0e987220,Fracionamento Dos Componentes Nitrogenados E Dos Carboidratos Do Bagaço De Cana-De-Açúcar Com Uréia E Enzimas Fibrolíticas Exógenas / Fractionation Of Carbohydrates And Nitrogenous Components Of Sugarcane Bagasse With Urea And Exogenous Fibrolytic Enzymes,,79967515-4bc7-4d45-8f59-8f8b282318f7,2020,B4,,Brazilian Journal Of Animal And Environmental Research,28
